movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole,length(um)
CDCssbGFPmcherry01_102_2,1,-1,3,79,405.33334,645.3333,79,434.33334,642.3333,79,434.33334,642.3333,79,434.33334,642.3333,79,0,0,2,29.15475947,3.118762063
CDCssbGFPmcherry01_102_2,1,-1,3,82,413,668.3333,82,429.66666,634.6667,82,429.66666,634.6667,82,429.66666,634.6667,82,0,0,2,37.56617509,4.018553535
CDCssbGFPmcherry01_102_2,1,-1,3,85,419.66666,648.3333,85,452.66666,673.6667,85,452.66666,673.6667,85,452.66666,673.6667,85,0,0,2,41.60265803,4.450346837
CDCssbGFPmcherry01_102_2,2,-2,0,88,429,705.3333,88,448.66666,713.3333,88,448.66666,713.3333,88,448.66666,713.3333,88,1,0,0,21.23152174,2.271192277
CDCssbGFPmcherry01_102_2,2,-2,0,91,551.6667,707.6667,91,549.3333,730,91,549.3333,730,91,549.3333,730,91,1,0,0,22.45486683,2.402056751
CDCssbGFPmcherry01_102_2,2,-2,0,94,539,701.3333,94,523.6667,720,94,529,710.6667,94,523.6667,720,94,1,0,0,24.15689918,2.584127672
CDCssbGFPmcherry01_102_2,2,-2,0,97,560,715.6667,97,534.6667,722.6667,97,534.6667,722.6667,97,534.6667,722.6667,97,1,0,0,26.28261952,2.811521623
CDCssbGFPmcherry01_102_2,2,-2,0,100,553.6667,727,100,529.6667,720.6667,100,529.6667,720.6667,100,529.6667,720.6667,100,1,0,0,24.82157708,2.655230033
CDCssbGFPmcherry01_102_2,2,-2,0,103,541,698.3333,103,522.6667,714.6667,103,533,706,103,522.6667,714.6667,103,1,0,0,24.55381527,2.626586841
CDCssbGFPmcherry01_102_2,2,-2,0,106,543,701,106,525.6667,720.3333,106,534,709.6667,106,525.6667,720.3333,106,1,0,0,25.96574239,2.777624435
CDCssbGFPmcherry01_102_2,2,-2,0,109,545.3333,702.3333,109,525.3333,722,109,537.3333,711,109,525.3333,722,109,1,0,0,28.04958269,3.000538367
CDCssbGFPmcherry01_102_2,2,-2,0,112,548.3333,702.3333,112,524,722.6667,112,537.6667,710.3333,112,524,722.6667,112,1,0,0,31.71051315,3.392157823
CDCssbGFPmcherry01_102_2,2,-2,0,115,545.3333,707.6667,115,529.3333,737.6667,115,529.3333,737.6667,115,529.3333,737.6667,115,1,0,0,34,3.637070313
CDCssbGFPmcherry01_102_2,2,-2,0,118,545,707,118,528.6667,736.6667,118,535.3333,725,118,528.6667,736.6667,118,1,0,0,33.86576114,3.622710425
CDCssbGFPmcherry01_102_2,2,-2,0,121,547.3333,706.6667,121,528.3333,737,121,528.3333,737,121,528.3333,737,121,1,0,0,35.79258427,3.828827813
CDCssbGFPmcherry01_102_2,2,-2,0,124,546.3333,696.3333,124,525,729,124,525,729,124,525,729,124,1,0,0,39.01567605,4.173610502
CDCssbGFPmcherry01_102_2,2,-2,0,127,546,696.6667,127,523.3333,731.6667,127,523.3333,731.6667,127,523.3333,731.6667,127,1,0,0,41.69867251,4.46061776
CDCssbGFPmcherry01_102_2,2,-2,0,130,547.3333,693.3333,130,522.6667,729.6667,130,522.6667,729.6667,130,522.6667,729.6667,130,1,0,0,43.91534027,4.697740599
CDCssbGFPmcherry01_102_2,2,-2,0,133,546.6667,691.6667,133,520.6667,731,133,520.6667,731,133,520.6667,731,133,1,0,0,47.14985142,5.043744848
CDCssbGFPmcherry01_102_2,2,-2,0,136,549.6667,691.3333,136,521,728.6667,136,521,728.6667,136,521,728.6667,136,1,0,0,47.06976147,5.035177413
CDCssbGFPmcherry01_102_2,2,-2,0,139,552,690.3333,139,519,726.3333,139,519,726.3333,139,519,726.3333,139,1,0,0,48.83646179,5.22416604
CDCssbGFPmcherry01_102_2,3,-3,3,34,434,332.5,34,442,314,34,442,314,34,442,314,34,0,9,4,20.15564437,2.156102817
CDCssbGFPmcherry01_102_2,3,-3,3,37,427,466.5,37,449,468.5,37,449,468.5,37,449,468.5,37,0,9,4,22.09072203,2.363103214
CDCssbGFPmcherry01_102_2,3,-3,3,40,459,574,40,465,554.5,40,465,554.5,40,465,554.5,40,0,9,4,20.40220576,2.182478144
CDCssbGFPmcherry01_102_2,3,-3,3,43,442.5,571,43,464.5,565,43,464.5,565,43,464.5,565,43,0,9,4,22.8035085,2.439351876
CDCssbGFPmcherry01_102_2,3,-3,3,46,423,701,46,427.5,677.5,46,427.5,677.5,46,427.5,677.5,46,0,9,4,23.92697223,2.559531775
CDCssbGFPmcherry01_102_2,3,-3,3,49,433.33334,703.6667,49,439.66666,679.3333,49,439.66666,679.3333,49,439.66666,679.3333,49,0,9,4,25.14409071,2.689730172
CDCssbGFPmcherry01_102_2,3,-3,3,52,440.66666,727.6667,52,455.66666,706,52,455.66666,706,52,455.66666,706,52,0,9,4,26.35234124,2.818979941
CDCssbGFPmcherry01_102_2,3,-3,3,55,446,726.6667,55,430.33334,705.3333,55,436,713.3333,55,430.33334,705.3333,55,0,9,4,26.46805983,2.831358666
CDCssbGFPmcherry01_102_2,3,-3,3,58,451.33334,703,58,476.33334,715,58,476.33334,715,58,476.33334,715,58,0,9,4,27.73084925,2.966442604
CDCssbGFPmcherry01_102_2,3,-3,3,61,460.66666,695.3333,61,435,683,61,435,683,61,435,683,61,0,9,4,28.4760904,3.04616303
CDCssbGFPmcherry01_102_2,3,-3,3,64,450.33334,703,64,425.66666,687,64,425.66666,687,64,425.66666,687,64,0,9,4,29.40144728,3.145150913
CDCssbGFPmcherry01_102_2,3,-3,3,67,454.66666,703.6667,67,420.66666,713,67,433.66666,708,67,420.66666,713,67,0,9,4,35.25777204,3.771617529
CDCssbGFPmcherry01_102_2,3,-3,3,70,442.66666,651.3333,70,407.66666,652.6667,70,438.66666,651.3333,70,407.66666,652.6667,70,0,9,4,35.02539016,3.746759022
CDCssbGFPmcherry01_102_2,3,-3,3,73,439.66666,654,73,405.33334,652,73,432.66666,655.6667,73,405.33334,652,73,0,9,4,34.39152312,3.678952581
CDCssbGFPmcherry01_102_2,3,-3,3,76,443,652.6667,76,406.66666,654.6667,76,406.66666,654.6667,76,406.66666,654.6667,76,0,9,4,36.38834423,3.892557839
CDCssbGFPmcherry01_102_2,3,-3,3,79,412.66666,664.3333,79,442.66666,641.3333,79,442.66666,641.3333,79,442.66666,641.3333,79,0,9,4,37.80211634,4.043792797
CDCssbGFPmcherry01_102_2,3,-3,3,82,435.33334,668.3333,82,425.33334,633.3333,82,425.33334,633.3333,82,425.33334,633.3333,82,0,9,4,36.40054945,3.893863464
CDCssbGFPmcherry01_102_2,3,-3,3,85,414.33334,666,85,451.33334,667.6667,85,451.33334,667.6667,85,451.33334,667.6667,85,0,9,4,37.03752002,3.962001897
CDCssbGFPmcherry01_102_2,4,-4,0,88,425.75,709.5,88,445.5,708,88,445.5,708,88,445.5,708,88,3,5,7,19.80688012,2.118794578
CDCssbGFPmcherry01_102_2,4,-4,0,91,547.25,710,91,556,728.25,91,556,728.25,91,556,728.25,91,3,5,7,20.23919465,2.165040412
CDCssbGFPmcherry01_102_2,4,-4,0,94,535.25,699.25,94,530.5,720.5,94,530.5,720.5,94,530.5,720.5,94,3,5,7,21.77441159,2.329266646
CDCssbGFPmcherry01_102_2,4,-4,0,97,558,711,97,539.5,728.25,97,547.25,719.75,97,539.5,728.25,97,3,5,7,25.29451522,2.705821482
CDCssbGFPmcherry01_102_2,4,-4,0,100,555,728.75,100,527.75,726.75,100,539.25,727,100,527.75,726.75,100,3,5,7,27.32329592,2.922845542
CDCssbGFPmcherry01_102_2,4,-4,0,103,544.75,696.5,103,528.75,718.75,103,536.75,707.75,103,528.75,718.75,103,3,5,7,27.40551952,2.931641219
CDCssbGFPmcherry01_102_2,4,-4,0,106,545.5,701.75,106,529.25,724.5,106,534.75,714.25,106,529.25,724.5,106,3,5,7,27.95755712,2.990694147
CDCssbGFPmcherry01_102_2,4,-4,0,109,547.75,702.75,109,530.5,726.25,109,530.5,726.25,109,530.5,726.25,109,3,5,7,29.1515437,3.118418063
CDCssbGFPmcherry01_102_2,4,-4,0,112,549.5,703.5,112,531,728.25,112,531,728.25,112,531,728.25,112,3,5,7,30.90004045,3.305459405
CDCssbGFPmcherry01_102_2,4,-4,0,115,547.25,708,115,540.5,739.25,115,540.25,722.25,115,540.5,739.25,115,3,5,7,31.9706897,3.419989599
CDCssbGFPmcherry01_102_2,4,-4,0,118,547.5,707.75,118,538,738.5,118,538.5,725.75,118,538,738.5,118,3,5,7,32.18404108,3.442812363
CDCssbGFPmcherry01_102_2,4,-4,0,121,551.25,706.5,121,537.75,737.5,121,537.75,737.5,121,537.75,737.5,121,3,5,7,33.81198013,3.616957328
CDCssbGFPmcherry01_102_2,5,-5,1,124,533.25,695.25,124,537.5,711.75,124,537.5,711.75,124,537.5,711.75,124,4,6,8,17.03855921,1.822659937
CDCssbGFPmcherry01_102_2,5,-5,1,127,528.5,696.75,127,536.25,713.75,127,534.5,709.25,127,536.25,713.75,127,4,6,8,18.68321439,1.998593071
CDCssbGFPmcherry01_102_2,5,-5,1,130,521.5,698.25,130,537.5,708.75,130,537.5,708.75,130,537.5,708.75,130,4,6,8,19.13765921,2.04720624
CDCssbGFPmcherry01_102_2,5,-5,1,133,516,704.5,133,535.5,707.75,133,535.5,707.75,133,535.5,707.75,133,4,6,8,19.76897822,2.114740112
CDCssbGFPmcherry01_102_2,5,-5,1,136,516.75,706.5,136,537.5,706,136,537.5,706,136,537.5,706,136,4,6,8,20.75602322,2.220326937
CDCssbGFPmcherry01_102_2,5,-5,1,139,516.25,708.75,139,537,704,139,537,704,139,537,704,139,4,6,8,21.28673296,2.277098368
CDCssbGFPmcherry01_102_2,5,-5,1,142,516.25,711.75,142,536.75,699.75,142,536.75,699.75,142,536.75,699.75,142,4,6,8,23.75394704,2.541022811
CDCssbGFPmcherry01_102_2,5,-5,1,145,516,711.25,145,539.75,697.75,145,518,710,145,539.75,697.75,145,4,6,8,27.31872069,2.922356118
CDCssbGFPmcherry01_102_2,5,-5,1,148,517.75,711.5,148,540.5,698.5,148,528.25,705.5,148,540.5,698.5,148,4,6,8,26.20233768,2.802933662
CDCssbGFPmcherry01_102_2,5,-5,1,151,515.25,710.75,151,537.25,695.75,151,527.5,703.5,151,537.25,695.75,151,4,6,8,26.62705391,2.848366685
CDCssbGFPmcherry01_102_2,5,-5,1,154,511.25,711.75,154,532.75,692.5,154,519.75,703.5,154,532.75,692.5,154,4,6,8,28.85849095,3.087069432
CDCssbGFPmcherry01_102_2,5,-5,1,157,508.25,714.75,157,527,693.75,157,527,693.75,157,527,693.75,157,4,6,8,28.15248657,3.011546268
CDCssbGFPmcherry01_102_2,5,-5,1,160,507.75,716.5,160,528.25,694,160,519.25,706.25,160,528.25,694,160,4,6,8,30.43846251,3.256083187
CDCssbGFPmcherry01_102_2,5,-5,1,163,508.5,715,163,531.5,692.75,163,520,703.75,163,531.5,692.75,163,4,6,8,32.00097655,3.423229464
CDCssbGFPmcherry01_102_2,5,-5,1,166,509.25,715.5,166,532.5,690,166,513,711.5,166,521.25,701.5,166,4,6,8,34.50815121,3.691428597
CDCssbGFPmcherry01_102_2,5,-5,1,169,508.25,716.75,169,526.75,689.5,169,509.75,714,169,526.75,689.5,169,4,6,8,32.93649192,3.523304028
CDCssbGFPmcherry01_102_2,5,-5,1,172,504.25,715.5,172,527.5,689.25,172,507.75,712.75,172,527.5,689.25,172,4,6,8,35.06600918,3.751104146
CDCssbGFPmcherry01_102_2,5,-5,1,175,502.25,713.25,175,527,684.5,175,506.5,710,175,527,684.5,175,4,6,8,37.93580103,4.058093403
CDCssbGFPmcherry01_102_2,5,-5,1,178,500.5,715.25,178,525.75,685,178,504.5,711.75,178,525.75,685,178,4,6,8,39.4033628,4.215082384
CDCssbGFPmcherry01_102_2,6,-6,1,181,498.75,707,181,515,701.75,181,515,701.75,181,515,701.75,181,5,0,0,17.07703136,1.826775405
CDCssbGFPmcherry01_102_2,6,-6,1,184,495.5,701,184,514.5,702.5,184,514.5,702.5,184,514.5,702.5,184,5,0,0,19.05911855,2.038804537
CDCssbGFPmcherry01_102_2,6,-6,1,187,498.25,700.75,187,519,703,187,519,703,187,519,703,187,5,0,0,20.87163146,2.232693858
CDCssbGFPmcherry01_102_2,6,-6,1,190,496.25,703.25,190,519.5,703,190,519.5,703,190,519.5,703,190,5,0,0,23.25134405,2.487258034
CDCssbGFPmcherry01_102_2,6,-6,1,193,494.5,701.75,193,519.25,704,193,499.25,701,193,519.25,704,193,5,0,0,24.85206229,2.658491116
CDCssbGFPmcherry01_102_2,6,-6,1,196,494.75,703,196,519,704.5,196,499.5,703.25,196,519,704.5,196,5,0,0,24.29634746,2.599044825
CDCssbGFPmcherry01_102_2,6,-6,1,199,493.5,704.25,199,519.25,704.5,199,519.25,704.5,199,519.25,704.5,199,5,0,0,25.75121356,2.754675716
CDCssbGFPmcherry01_102_2,6,-6,1,202,491.25,704.75,202,518.75,705,202,494,704.75,202,518.75,705,202,5,0,0,27.50113634,2.941869604
CDCssbGFPmcherry01_102_2,6,-6,1,205,491.25,704.75,205,519.75,705.75,205,519.75,705.75,205,519.75,705.75,205,5,0,0,28.51753846,3.050596839
CDCssbGFPmcherry01_102_2,6,-6,1,208,488.25,706.75,208,518.25,705.5,208,490.75,706.75,208,518.25,705.5,208,5,0,0,30.02603037,3.211964225
CDCssbGFPmcherry01_102_2,6,-6,1,211,489.5,706,211,519.5,704.75,211,519.5,704.75,211,519.5,704.75,211,5,0,0,30.02603037,3.211964225
CDCssbGFPmcherry01_102_2,6,-6,1,214,489,705.25,214,519.25,705,214,519.25,705,214,519.25,705,214,5,0,0,30.25103304,3.236033359
CDCssbGFPmcherry01_102_2,6,-6,1,217,485.5,705.5,217,519.25,705.5,217,501.75,704.75,217,519.25,705.5,217,5,0,0,33.75,3.610327148
CDCssbGFPmcherry01_102_2,6,-6,1,220,483.25,703.75,220,518.25,705,220,493,701.5,220,518.25,705,220,5,0,0,35.02231432,3.746429991
CDCssbGFPmcherry01_102_2,6,-6,1,223,482.5,705.75,223,517.5,706.25,223,491.75,703.5,223,517.5,706.25,223,5,0,0,35.00357125,3.744424995
CDCssbGFPmcherry01_102_2,6,-6,1,226,483.25,703.5,226,519.25,703.5,226,492.5,703.25,226,519.25,703.5,226,5,0,0,36,3.851015625
CDCssbGFPmcherry01_102_2,6,-6,1,229,482.75,702.25,229,517.75,702.75,229,512.5,702.25,229,517.75,702.75,229,5,0,0,35.00357125,3.744424995
CDCssbGFPmcherry01_102_2,6,-6,1,232,479.25,702.25,232,518,702.5,232,518,702.5,232,518,702.5,232,5,0,0,38.75080644,4.145276697
CDCssbGFPmcherry01_102_2,6,-6,1,235,477.75,704,235,518,701.5,235,481.5,703,235,514,702,235,5,0,0,40.32756501,4.313946749
CDCssbGFPmcherry01_102_2,6,-6,1,238,473.5,696.75,238,515.5,698.25,238,479.75,695.75,238,513,698,238,5,0,0,42.02677718,4.495715989
CDCssbGFPmcherry01_102_2,6,-6,1,241,472,694,241,514.5,697.5,241,477,692,241,509.5,697.25,241,5,0,0,42.64387412,4.561728487
CDCssbGFPmcherry01_102_2,6,-6,1,244,471.25,689.5,244,514.5,698.5,244,476,691.75,244,514.5,698.5,244,5,0,0,44.17649262,4.725676759
CDCssbGFPmcherry01_102_2,6,-6,1,247,472.5,686.25,247,515.5,699.5,247,476.75,689.25,247,515.5,699.5,247,5,0,0,44.99513863,4.813249498
CDCssbGFPmcherry01_102_2,6,-6,1,250,471.5,685.25,250,515.75,696.75,250,477.5,686.5,250,515.75,696.75,250,5,0,0,45.71993548,4.890782942
CDCssbGFPmcherry01_102_2,7,-7,0,124,536.75,728.75,124,537.25,710.75,124,537.25,710.75,124,537.25,710.75,124,4,0,0,18.00694311,1.926250535
CDCssbGFPmcherry01_102_2,7,-7,0,127,536,730,127,536.5,713.25,127,536.5,713.25,127,536.5,713.25,127,4,0,0,16.75746102,1.792590117
CDCssbGFPmcherry01_102_2,7,-7,0,130,536.75,725.25,130,537.25,708.75,130,537.25,708.75,130,537.25,708.75,130,4,0,0,16.50757402,1.765859041
CDCssbGFPmcherry01_102_2,7,-7,0,133,538.5,729,133,534.75,708.75,133,536.5,720.75,133,534.75,708.75,133,4,0,0,20.59429533,2.203026475
CDCssbGFPmcherry01_102_2,7,-7,0,136,539.5,729,136,535.5,706.75,136,536.25,716.25,136,535.5,706.75,136,4,0,0,22.60669149,2.418297838
CDCssbGFPmcherry01_102_2,7,-7,0,139,537.5,729,139,535.75,704.5,139,534.75,714.25,139,535.75,704.5,139,4,0,0,24.56242048,2.627507363
CDCssbGFPmcherry01_102_2,7,-7,0,142,537,725.75,142,534.25,701.5,142,533,710.75,142,534.25,701.5,142,4,0,0,24.40542972,2.610713644
CDCssbGFPmcherry01_102_2,7,-7,0,145,537.75,726.25,145,537.75,701,145,537.75,701,145,537.75,701,145,4,0,0,25.25,2.70105957
CDCssbGFPmcherry01_102_2,7,-7,0,148,537.25,726.25,148,536,700.75,148,534.75,715.5,148,536,700.75,148,4,0,0,25.53061887,2.731078116
CDCssbGFPmcherry01_102_2,7,-7,0,151,537,727.5,151,536,700,151,535.25,712.25,151,536,700,151,4,0,0,27.51817581,2.943692362
CDCssbGFPmcherry01_102_2,7,-7,0,154,535.25,725.25,154,530.25,697.75,154,531.75,709.75,154,530.25,697.75,154,4,0,0,27.95084972,2.989976639
CDCssbGFPmcherry01_102_2,7,-7,0,157,536.75,726.5,157,526.5,695.75,157,527.5,699.25,157,526.5,695.75,157,4,0,0,32.41334602,3.467341722
CDCssbGFPmcherry01_102_2,7,-7,0,160,536.5,728.5,160,527.5,695.5,160,527.5,695.5,160,527.5,695.5,160,4,0,0,34.20526275,3.659027814
CDCssbGFPmcherry01_102_2,7,-7,0,163,538,727.25,163,529.25,697,163,529.25,697,163,529.25,697,163,4,0,0,31.4900778,3.368577268
CDCssbGFPmcherry01_102_2,7,-7,0,166,542.25,723.75,166,528,696,166,528.25,701.5,166,528,696,166,4,0,0,31.19495151,3.337006825
CDCssbGFPmcherry01_102_2,8,-8,0,181,525,686,181,514.75,701.25,181,514.75,701.25,181,514.75,701.25,181,5,0,0,18.37457483,1.965577077
CDCssbGFPmcherry01_102_2,8,-8,0,184,527,686,184,514,702.25,184,514,702.25,184,514,702.25,184,5,0,0,20.81015377,2.226117426
CDCssbGFPmcherry01_102_2,8,-8,0,187,531.75,683.5,187,517,701.75,187,517,701.75,187,517,701.75,187,5,0,0,23.46540006,2.510156174
CDCssbGFPmcherry01_102_2,8,-8,0,190,529.75,680,190,516.25,702.5,190,516.25,702.5,190,516.25,702.5,190,5,0,0,26.23928353,2.806885857
CDCssbGFPmcherry01_102_2,8,-8,0,193,527.75,679.5,193,515.5,705,193,515.5,705,193,515.5,705,193,5,0,0,28.28979498,3.026234514
CDCssbGFPmcherry01_102_2,8,-8,0,196,525,677.5,196,515.25,705,196,515.25,705,196,515.25,705,196,5,0,0,29.17725998,3.121169002
CDCssbGFPmcherry01_102_2,8,-8,0,199,522.75,676.75,199,514.5,707,199,515.5,698.25,199,514.5,707,199,5,0,0,31.35482419,3.35410883
CDCssbGFPmcherry01_102_2,8,-8,0,202,521,677.5,202,514,707.75,202,515,696.25,202,514,707.75,202,5,0,0,31.04935587,3.321432072
CDCssbGFPmcherry01_102_2,8,-8,0,205,520.25,677.75,205,511.5,709.25,205,514.25,698.75,205,511.5,709.25,205,5,0,0,32.69269796,3.497224741
CDCssbGFPmcherry01_102_2,8,-8,0,208,521.25,675.5,208,511.75,707.75,208,515.5,698.5,208,511.75,707.75,208,5,0,0,33.62012046,3.596433589
CDCssbGFPmcherry01_102_2,8,-8,0,211,519.25,675.25,211,513,708.25,211,513.5,696.75,211,513,708.25,211,5,0,0,33.58664169,3.592852276
CDCssbGFPmcherry01_102_2,8,-8,0,214,518.75,674.75,214,512.25,709.25,214,512.25,709.25,214,512.25,709.25,214,5,0,0,35.10697936,3.755486835
CDCssbGFPmcherry01_102_2,8,-8,0,217,517,675.5,217,512.25,710.5,217,512.25,710.5,217,512.25,710.5,217,5,0,0,35.32085078,3.778365229
CDCssbGFPmcherry01_102_2,8,-8,0,220,516.75,674,220,511.5,709.25,220,516.25,677.25,220,511.5,709.25,220,5,0,0,35.63881311,3.812378504
CDCssbGFPmcherry01_102_2,8,-8,0,223,517.75,673.25,223,510,710.5,223,510,710.5,223,510,710.5,223,5,0,0,38.04766747,4.070060053
CDCssbGFPmcherry01_102_2,8,-8,0,226,519,672.25,226,511.25,710,226,511.25,710,226,511.25,710,226,5,0,0,38.53731957,4.122439439
CDCssbGFPmcherry01_102_2,9,-9,1,88,462.5,691.5,88,445.75,707.25,88,445.75,707.25,88,445.75,707.25,88,3,11,10,22.99184638,2.459498879
CDCssbGFPmcherry01_102_2,9,-9,1,91,581,731,91,557.25,728,91,557.25,728,91,557.25,728,91,3,11,10,23.93872386,2.560788879
CDCssbGFPmcherry01_102_2,9,-9,1,94,555,730.5,94,533,721.5,94,533,721.5,94,533,721.5,94,3,11,10,23.76972865,2.542711012
CDCssbGFPmcherry01_102_2,9,-9,1,97,562,743,97,540.5,728.5,97,540.5,728.5,97,540.5,728.5,97,3,11,10,25.93260496,2.774079636
CDCssbGFPmcherry01_102_2,9,-9,1,100,545.25,750,100,528.25,729.5,100,528.25,729.5,100,528.25,729.5,100,3,11,10,26.63174797,2.848868821
CDCssbGFPmcherry01_102_2,9,-9,1,103,558.5,713.5,103,531,720.5,103,531,720.5,103,531,720.5,103,3,11,10,28.37692725,3.035555284
CDCssbGFPmcherry01_102_2,9,-9,1,106,559.5,712.25,106,532,724.75,106,532,724.75,106,532,724.75,106,3,11,10,30.20761493,3.231388808
CDCssbGFPmcherry01_102_2,9,-9,1,109,559.5,712.5,109,532.75,727.25,109,545.75,716.25,109,532.75,727.25,109,3,11,10,30.54709479,3.26770387
CDCssbGFPmcherry01_102_2,9,-9,1,112,560.75,711,112,533.75,730,112,545.25,718.25,112,533.75,730,112,3,11,10,33.01514804,3.531718082
CDCssbGFPmcherry01_102_2,9,-9,1,115,560.75,710,115,542.5,738.75,115,550.75,720,115,542.5,738.75,115,3,11,10,34.0532671,3.642768436
CDCssbGFPmcherry01_102_2,9,-9,1,118,561,710,118,540.25,739,118,549,722.5,118,540.25,739,118,3,11,10,35.65897503,3.814535278
CDCssbGFPmcherry01_102_2,9,-9,1,121,561.25,709.5,121,540.75,739,121,540.75,739,121,540.75,739,121,3,11,10,35.92352989,3.842835414
CDCssbGFPmcherry01_102_2,9,-9,1,124,557.25,698.5,124,539,731.25,124,547.25,712.25,124,543.25,719.75,124,3,11,10,37.49166574,4.010583071
CDCssbGFPmcherry01_102_2,9,-9,1,127,556.5,700.25,127,537.25,732.75,127,537.25,732.75,127,537.25,732.75,127,3,11,10,37.7731717,4.040696512
CDCssbGFPmcherry01_102_2,9,-9,1,130,557.75,694,130,536.5,730,130,541,718,130,536.5,730,130,3,11,10,41.80385748,4.471869676
CDCssbGFPmcherry01_102_2,9,-9,1,133,556.5,693,133,537,727.75,133,547.75,708,133,537,727.75,133,3,11,10,39.84736503,4.262578482
CDCssbGFPmcherry01_102_2,9,-9,1,136,559.75,693,136,538.25,727.75,136,538.25,727.75,136,538.25,727.75,136,3,11,10,40.86333932,4.37125995
CDCssbGFPmcherry01_102_2,9,-9,1,139,561,692.75,139,535.25,728,139,535.25,728,139,535.25,728,139,3,11,10,43.65346493,4.669727098
CDCssbGFPmcherry01_102_2,9,-9,1,142,558.25,686.5,142,534.75,724.5,142,534.75,724.5,142,534.75,724.5,142,3,11,10,44.6794136,4.779475552
CDCssbGFPmcherry01_102_2,9,-9,1,145,562.25,687.25,145,532.75,725.5,145,532.75,725.5,145,532.75,725.5,145,3,11,10,48.30437351,5.167247143
CDCssbGFPmcherry01_102_2,9,-9,1,148,561.75,685.25,148,531.25,726,148,531.25,726,148,531.25,726,148,3,11,10,50.90002456,5.44491083
CDCssbGFPmcherry01_102_2,10,-10,0,151,529.5,725.25,151,545,704.5,151,545,704.5,151,545,704.5,151,9,0,0,25.90004826,2.770596959
CDCssbGFPmcherry01_102_2,10,-10,0,154,527.25,722.75,154,540.5,704,154,536,714.25,154,540.5,704,154,9,0,0,22.95920295,2.456006925
CDCssbGFPmcherry01_102_2,10,-10,0,157,524.75,725.75,157,538,703.75,157,533.75,714,157,538,703.75,157,9,0,0,25.68194891,2.747266293
CDCssbGFPmcherry01_102_2,10,-10,0,160,523.75,727.5,160,539,701.25,160,539,701.25,160,539,701.25,160,9,0,0,30.35827729,3.247505561
CDCssbGFPmcherry01_102_2,10,-10,0,163,523.5,727.25,163,541.25,699.5,163,541.25,699.5,163,541.25,699.5,163,9,0,0,32.94123556,3.523811468
CDCssbGFPmcherry01_102_2,10,-10,0,166,526.5,728.25,166,539,698,166,539,698,166,539,698,166,9,0,0,32.73091047,3.501312434
CDCssbGFPmcherry01_102_2,10,-10,0,169,530.25,728.25,169,533.5,693.25,169,533,706,169,533.5,693.25,169,9,0,0,35.15056899,3.760149734
CDCssbGFPmcherry01_102_2,10,-10,0,172,532.75,729,172,529.25,693.25,172,529.25,693.25,172,529.25,693.25,172,9,0,0,35.92092009,3.842556237
CDCssbGFPmcherry01_102_2,10,-10,0,175,528.75,728.25,175,526.5,690.5,175,526.5,690.5,175,526.5,690.5,175,9,0,0,37.81699353,4.045384249
CDCssbGFPmcherry01_102_2,10,-10,0,178,529.25,728.25,178,525.25,690.25,178,529,723,178,525.25,690.25,178,9,0,0,38.20994635,4.087419456
CDCssbGFPmcherry01_102_2,10,-10,0,181,527.75,730.75,181,527,691.25,181,527.75,726,181,527,691.25,181,9,0,0,39.50711961,4.226181525
CDCssbGFPmcherry01_102_2,10,-10,0,184,527.75,735,184,528,695,184,528,695,184,528,695,184,9,0,0,40.00078124,4.278989821
CDCssbGFPmcherry01_102_2,11,-11,1,151,562,686.75,151,545,704.25,151,545,704.25,151,545,704.25,151,9,12,0,24.3977458,2.609891675
CDCssbGFPmcherry01_102_2,11,-11,1,154,562.25,687.5,154,539.75,702.75,154,539.75,702.75,154,539.75,702.75,154,9,12,0,27.18110557,2.907635063
CDCssbGFPmcherry01_102_2,11,-11,1,157,562.25,688.25,157,538.25,702.75,157,538.25,702.75,157,538.25,702.75,157,9,12,0,28.04014979,2.999529305
CDCssbGFPmcherry01_102_2,11,-11,1,160,567,695,160,538.5,701.25,160,556.25,700,160,538.5,701.25,160,9,12,0,29.17725998,3.121169002
CDCssbGFPmcherry01_102_2,11,-11,1,163,570.75,705,163,541.25,700.75,163,557,704,163,541.25,700.75,163,9,12,0,29.8045718,3.188274214
CDCssbGFPmcherry01_102_2,11,-11,1,166,571,708,166,542.25,697,166,551.75,702.5,166,542.25,697,166,9,12,0,30.78250315,3.292886128
CDCssbGFPmcherry01_102_2,11,-11,1,169,566.25,705.25,169,534.25,692.75,169,542.5,699.25,169,534.25,692.75,169,9,12,0,34.35476677,3.675020656
CDCssbGFPmcherry01_102_2,11,-11,1,172,563,710.75,172,532,692.25,172,541,703,172,532,692.25,172,9,12,0,36.10055401,3.861772155
CDCssbGFPmcherry01_102_2,11,-11,1,175,560.5,714.25,175,529.5,690.5,175,540.75,705,175,529.5,690.5,175,9,12,0,39.0520486,4.177501371
CDCssbGFPmcherry01_102_2,11,-11,1,178,558.25,714,178,528.5,690.75,178,539,706.75,178,528.5,690.75,178,9,12,0,37.7574496,4.039014677
CDCssbGFPmcherry01_102_2,11,-11,1,181,559.5,719,181,529.5,692.5,181,529.5,692.5,181,529.5,692.5,181,9,12,0,40.02811512,4.281913799
